Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2011,"Liquefied Petroleum Gas (LPG)",Arizona,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",California,3,3,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,1,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",Colorado,1,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,3,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",KS
2011,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",KY
2011,"Liquefied Petroleum Gas (LPG)",Louisiana,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",LA
2011,"Liquefied Petroleum Gas (LPG)",Louisiana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",LA
2011,"Liquefied Petroleum Gas (LPG)",Louisiana,5,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",LA
2011,"Liquefied Petroleum Gas (LPG)",Louisiana,1,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",LA
2011,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MA
2011,"Liquefied Petroleum Gas (LPG)",Maryland,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2011,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MD
2011,"Liquefied Petroleum Gas (LPG)",Maine,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",ME
2011,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",ME
2011,"Liquefied Petroleum Gas (LPG)",Michigan,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MI
2011,"Liquefied Petroleum Gas (LPG)",Michigan,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MI
2011,"Liquefied Petroleum Gas (LPG)",Minnesota,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MN
2011,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MO
2011,"Liquefied Petroleum Gas (LPG)",Alaska,2,7,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AK
2011,"Liquefied Petroleum Gas (LPG)",Arizona,22,24,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2011,"Liquefied Petroleum Gas (LPG)",Connecticut,20,34,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CT
2011,"Liquefied Petroleum Gas (LPG)",Iowa,8,5,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IA
2011,"Liquefied Petroleum Gas (LPG)",Kansas,8,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KS
2011,"Liquefied Petroleum Gas (LPG)",Maine,5,5,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",ME
2011,"Liquefied Petroleum Gas (LPG)",Mississippi,88,253,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MS
2011,"Liquefied Petroleum Gas (LPG)","North Dakota",1,2,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",ND
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",2,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",4,3,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",18,22,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",3,5,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",9,26,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",6,4,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)","South Dakota",20,24,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",SD
2011,"Liquefied Petroleum Gas (LPG)",Texas,92,60,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Washington,8,10,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",WA
2011,"Liquefied Petroleum Gas (LPG)",Arkansas,9,11,"Heavy Duty",Buses,Dedicated,"State Agencies",AR
2011,"Liquefied Petroleum Gas (LPG)",Arizona,1,6,"Heavy Duty",Buses,Dedicated,"State Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",Arizona,77,18,"Light Duty",Pickups,Non-dedicated,"State Agencies",AZ
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,6,7,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,17,29,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,5,14,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,4,14,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,7,5,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,1,1,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,4,4,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Louisiana,3,4,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2010,"Liquefied Petroleum Gas (LPG)",Connecticut,14,50,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CT
2010,"Liquefied Petroleum Gas (LPG)",Connecticut,5,6,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CT
2010,"Liquefied Petroleum Gas (LPG)",Connecticut,21,36,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CT
2010,"Liquefied Petroleum Gas (LPG)",Delaware,2,6,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",DE
2010,"Liquefied Petroleum Gas (LPG)",Florida,4,12,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,126,454,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,9,4,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,20,14,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,6,4,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,47,51,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,14,17,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Florida,110,189,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",FL
2010,"Liquefied Petroleum Gas (LPG)",Georgia,5,14,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,56,202,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,8,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,13,9,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,4,3,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,4,4,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,7,8,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Georgia,59,101,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",GA
2010,"Liquefied Petroleum Gas (LPG)",Hawaii,8,6,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",HI
2010,"Liquefied Petroleum Gas (LPG)",Hawaii,1,1,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",HI
2010,"Liquefied Petroleum Gas (LPG)",Hawaii,4,3,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",HI
2010,"Liquefied Petroleum Gas (LPG)",Hawaii,6,7,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",HI
2010,"Liquefied Petroleum Gas (LPG)",Hawaii,12,21,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",HI
2010,"Liquefied Petroleum Gas (LPG)",Iowa,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Iowa,15,54,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Iowa,10,4,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Iowa,6,4,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Iowa,8,5,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Iowa,21,36,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",IA
2010,"Liquefied Petroleum Gas (LPG)",Idaho,15,54,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",ID
2010,"Liquefied Petroleum Gas (LPG)",Idaho,7,5,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",ID
2010,"Liquefied Petroleum Gas (LPG)",Idaho,3,2,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",ID
2010,"Liquefied Petroleum Gas (LPG)",Idaho,10,17,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",ID
2010,"Liquefied Petroleum Gas (LPG)",Illinois,8,23,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,69,248,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,27,12,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,15,11,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,8,5,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,10,11,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,9,11,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Illinois,49,84,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",IL
2010,"Liquefied Petroleum Gas (LPG)",Indiana,8,23,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,72,259,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,38,16,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,18,13,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,2,2,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,21,14,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,6,7,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,49,59,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Indiana,40,69,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",IN
2010,"Liquefied Petroleum Gas (LPG)",Kansas,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,54,194,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,8,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,3,2,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,2,2,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,2,2,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kansas,14,24,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",KS
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,23,66,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,24,86,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,13,9,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,7,5,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Kentucky,6,7,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",KY
2010,"Liquefied Petroleum Gas (LPG)",Texas,124,446,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,36,16,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,14,10,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,2,1,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,5,3,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,15,16,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,25,16,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,9,10,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,47,56,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Texas,157,269,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",TX
2010,"Liquefied Petroleum Gas (LPG)",Utah,12,43,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",UT
2010,"Liquefied Petroleum Gas (LPG)",Utah,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",UT
2010,"Liquefied Petroleum Gas (LPG)",Utah,1,1,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",UT
2010,"Liquefied Petroleum Gas (LPG)",Utah,12,21,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",UT
2010,"Liquefied Petroleum Gas (LPG)",Virginia,20,58,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",VA
2010,"Liquefied Petroleum Gas (LPG)",Virginia,2,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",VA
2010,"Liquefied Petroleum Gas (LPG)",Virginia,1,1,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",VA
2010,"Liquefied Petroleum Gas (LPG)",Virginia,1,1,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",VA
2010,"Liquefied Petroleum Gas (LPG)",Alaska,1,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AK
2010,"Liquefied Petroleum Gas (LPG)",Alaska,1,2,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AK
2010,"Liquefied Petroleum Gas (LPG)",Alabama,19,55,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,58,209,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,19,8,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,40,29,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,1,1,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,16,17,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,24,26,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,6,7,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Alabama,125,214,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AL
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,60,216,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,11,5,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,20,14,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,5,5,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,5,6,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arkansas,31,53,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AR
2010,"Liquefied Petroleum Gas (LPG)",Arizona,24,69,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,66,238,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,2,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,15,7,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,2,1,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,22,24,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,3,2,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,6,7,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,3,4,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",Arizona,93,159,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",AZ
2010,"Liquefied Petroleum Gas (LPG)",California,4,12,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,189,680,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,10,4,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,68,49,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,1,1,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,13,9,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,17,19,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,11,13,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",California,169,290,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CA
2010,"Liquefied Petroleum Gas (LPG)",Colorado,4,12,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,78,281,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,2,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,8,6,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,1,1,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,3,3,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,10,12,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Colorado,20,34,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2010,"Liquefied Petroleum Gas (LPG)",Nevada,1,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NV
2010,"Liquefied Petroleum Gas (LPG)",Nevada,27,46,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NV
2010,"Liquefied Petroleum Gas (LPG)","New York",1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",37,133,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",2,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",6,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",23,17,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",1,1,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",9,11,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)","New York",30,51,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NY
2010,"Liquefied Petroleum Gas (LPG)",Ohio,5,14,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OH
2010,"Liquefied Petroleum Gas (LPG)",Ohio,114,410,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",OH
2010,"Liquefied Petroleum Gas (LPG)",Ohio,9,4,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OH
2010,"Liquefied Petroleum Gas (LPG)",Ohio,26,19,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",OH
2010,"Liquefied Petroleum Gas (LPG)",Ohio,5,3,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OH
